book,about_auth
30703868458,"Almost completely ignored by the mainstream press during his lifetime, H. P. Lovecraft�has since come to be recognized as one of the greatest writers of classic horror, on a par with Edgar Allan Poe, Lovecraft's mentor. H. P. Lovecraft's work has been translated into more than a dozen languages, his tales adapted for film, television, and comic books, and he has been the subject of more scholarly study than any other writer of horror fiction save Poe.                        "
30747667701,"Almost completely ignored by the mainstream press during his lifetime, H. P. Lovecraft�has since come to be recognized as one of the greatest writers of classic horror, on a par with Edgar Allan Poe, Lovecraft's mentor. H. P. Lovecraft's work has been translated into more than a dozen languages, his tales adapted for film, television, and comic books, and he has been the subject of more scholarly study than any other writer of horror fiction save Poe.                        "
30667097168,"Almost completely ignored by the mainstream press during his lifetime, H. P. Lovecraft�has since come to be recognized as one of the greatest writers of classic horror, on a par with Edgar Allan Poe, Lovecraft's mentor. H. P. Lovecraft's work has been translated into more than a dozen languages, his tales adapted for film, television, and comic books, and he has been the subject of more scholarly study than any other writer of horror fiction save Poe.                        "
22848126814,"Almost completely ignored by the mainstream press during his lifetime, H. P. Lovecraft�has since come to be recognized as one of the greatest writers of classic horror, on a par with Edgar Allan Poe, Lovecraft's mentor. H. P. Lovecraft's work has been translated into more than a dozen languages, his tales adapted for film, television, and comic books, and he has been the subject of more scholarly study than any other writer of horror fiction save Poe.                        "
15206397400,"Almost completely ignored by the mainstream press during his lifetime, H. P. Lovecraft�has since come to be recognized as one of the greatest writers of classic horror, on a par with Edgar Allan Poe, Lovecraft's mentor. H. P. Lovecraft's work has been translated into more than a dozen languages, his tales adapted for film, television, and comic books, and he has been the subject of more scholarly study than any other writer of horror fiction save Poe.                        "
30655377740,"Alphonse Daudet, n� � N�mes dans le d�partement du Gard le 13 mai 1840 et mort � Paris le 16 d�cembre 1897, est un �crivain et auteur dramatique fran�ais.                        "
30699234738,"Also by Fruttero and Lucentini: The Sunday Woman, An Enigma by the Sea and No Fixed Abode.                        "
30171796156,"Also by Fruttero and Lucentini: The Sunday Woman, An Enigma by the Sea and No Fixed Abode.                        "
30396297462,"Also by Fruttero and Lucentini: The Sunday Woman, An Enigma by the Sea and No Fixed Abode.                        "
30697296517,"Also by Fruttero and Lucentini: The Sunday Woman, An Enigma by the Sea and No Fixed Abode.                        "
30577464810,"Also by Fruttero and Lucentini: The Sunday Woman, An Enigma by the Sea and No Fixed Abode.                        "
30577426496,"Also by Fruttero and Lucentini: The Sunday Woman, An Enigma by the Sea and No Fixed Abode.                        "
30285714688,"Ambrose Bierce (1842 -1914) was an American editorialist, journalist, short story writer, fabulist and satirist. Today, he is best known for his short story, An Occurrence at Owl Creek Bridge and his satirical dictionary, The Devil's Dictionary. The sardonic view of human nature that informed his work - along with his vehemence as a critic - earned him the nickname Bitter Bierce. Despite his reputation as a searing critic, however, Bierce was known to encourage younger writers, including poet George Sterling and fiction writer W. C. Morrow. Bierce employed a distinctive style of writing, especially in his stories. This style often includes a cold open, dark imagery, vague references to time, limited descriptions, the theme of war, and impossible events. In 1913, Bierce traveled to Mexico to gain a firsthand perspective on that country's ongoing revolution. While traveling with rebel troops, the elderly writer disappeared without a trace.                        "
30649570124,"AMBROSE BIERCE (1842-1913) American satirist, critic, short story writer, editor and journalist. He is perhaps most famous for his serialized mock lexicon, THE DEVIL'S DICTIONARY in which, over the years, he scathed American culture and accepted wisdom by pointing out alternate, more practical definitions for common words.                        "
30617855661,"AMBROSE BIERCE (1842-1913) American satirist, critic, short story writer, editor and journalist. He is perhaps most famous for his serialized mock lexicon, THE DEVIL'S DICTIONARY in which, over the years, he scathed American culture and accepted wisdom by pointing out alternate, more practical definitions for common words.                        "
30041412954,"AMBROSE BIERCE (1842-1913) American satirist, critic, short story writer, editor and journalist. He is perhaps most famous for his serialized mock lexicon, THE DEVIL'S DICTIONARY in which, over the years, he scathed American culture and accepted wisdom by pointing out alternate, more practical definitions for common words.                        "
2638836678,"AMBROSE BIERCE (1842-1914?) was one of nineteenth-century America's most renowned satirists. The author of short stories, essays, fables, poems, and sketches, he was a popular columnist and wrote for several San Francisco and London newspapers during his forty-year journalism career. DAVID E. SCHULTZ is a technical editor. He is coeditor, with S. T. Joshi, of both A Sole Survivor, a collection of Bierce autobiographical writings, and Lord of a Visible World, an autobiography-in-letters of H. P. Lovecraft. S. T. JOSHI is a freelance writer and editor. He is the editor of The Collected Fables of Ambrose Bierce and author of H. P. Lovecraft: A Life                        "
