,book
1886,30134097931
1887,6793087050
1888,30178213041
1889,30727273039
1890,30740867071
1891,275352524
1892,22475700155
1893,30692030028
1894,15041448097
1895,30462043006
1896,30137479601
1897,11027458707
1898,30606543976
1899,18699473879
1900,30698943291
1901,30443632250
1902,22480032383
1903,5484830767
1904,30137483089
1905,30741298999
1906,21273882548
1907,30669690974
1908,30632416822
1909,468970560
1910,30747624342
1911,11951132699
1912,22620328193
1913,30544956994
1914,30249733564
1915,30625457937
1916,30266239834
1917,22589996211
1918,30580051369
1919,23347917
1920,30344285955
1921,30575422189
1922,30738710926
1923,30733271381
1924,30056368851
1925,30698911914
1926,6774831461
1927,22911581502
1928,30137479595
1929,30446347867
1930,30566799011
1931,22882376833
1932,30649394510
1933,21585743845
1934,30705497395
1935,22890742715
1936,30109858431
1937,30440961343
1938,21839919368
1939,828330343
1940,30708428180
1941,20760903213
1942,30335299628
1943,30021888024
1944,22776531295
1945,30732382415
1946,30661426232
1947,30643301298
1948,30738982002
1949,30137461623
1950,30663998837
1951,30566395557
1952,30718892162
1953,30242092313
1954,30693678277
1955,30612824933
1956,30697783667
1957,30264150246
1958,22850478661
1959,725518600
1960,30137499237
1961,30165734233
1962,944274018
1963,22640008014
1964,22804822099
1965,30733879244
1966,30697784329
1967,30149752476
1968,19346633416
1969,1291625187
1970,30304411837
1971,30425777530
1972,30694711013
1973,30738065112
1974,1945207067
1975,30626884269
1976,1001004661
1977,21812617125
1978,30631499935
1979,30738384022
1980,30739224154
1981,20542095588
1982,30684154935
1983,30425777712
1984,30745575567
1985,30516890034
1986,30699602826
1987,838716248
1988,30426606086
1989,30605121106
1990,30738270795
1991,30616206782
1992,12764803290
1993,30486341635
1994,30463813067
1995,30554202393
1996,30711585201
1997,30732923789
1998,30605944490
1999,30517564360
2000,30743825673
2001,22556392789
2002,30697828815
2003,30642721549
2004,30321519029
2005,22826671635
2006,1958318852
2007,30740961801
2008,30021912958
2009,30699823910
2010,30266706383
2011,30315885052
2012,30628663840
2013,30323050357
2014,30422404972
2015,30604418718
2016,30722632343
2017,30698789434
2018,12595774363
2019,12799998270
2020,30749412238
2021,5635577810
2022,9477585662
2023,30720814540
2024,12901433666
2025,30689144768
2026,22381562254
2027,30728102403
2028,30109403164
2029,30651732514
2030,11488336858
2031,30603857613
2032,30737913493
2033,22759302953
2034,30261350207
2035,157218794
2036,30422376277
2037,10997521734
2038,30641990164
2039,1236548815
2040,30740059404
2041,12056998540
2042,22900738198
2043,30111493491
2044,30742534112
2045,30684134724
2046,30230518210
2047,30614128247
2048,12736795864
2049,30342961175
2050,30762259774
2051,22846008017
2052,11883869079
2053,30137459752
2054,30528876994
2055,21975745554
2056,30619972103
2057,30607542797
2058,30230203439
2059,30699255356
2060,14461303775
2061,30753148046
2062,1171065231
2063,30651406824
2064,1128066401
2065,30137484911
2066,30697784165
2067,21495634211
2068,30752321497
2069,30699591144
2070,22557661397
2071,30699614797
2072,21008789909
2073,30086721247
2074,1005238428
2075,30699355829
2076,30655650559
2077,30575356497
2078,1116721741
2079,30137494432
2080,30732848686
2081,30627111052
2082,30113312455
2083,30747254216
2084,30330418502
2085,30326152612
2086,30664413569
2087,30137480256
2088,30745045120
2089,30566492781
2090,226751724
2091,30617377986
2092,30697786640
2093,30599987689
2094,30644604902
2095,30750310840
2096,30679249211
2097,30059052774
2098,30511887953
2099,14914486319
2100,22575683919
2101,30292993144
2102,6270823381
2103,30731349001
2104,927977128
2105,30082670605
2106,30239916178
2107,30348963012
2108,30664854064
2109,30227491027
2110,22864006454
2111,30137537846
2112,30697842653
2113,30698893588
2114,30635514413
2115,30617473765
2116,30744412900
2117,30275773208
2118,30703866098
2119,30636310855
2120,16671755573
2121,30368911828
2122,22701889744
2123,500996707
2124,22572746414
2125,30652642578
2126,30604433790
2127,30697298617
2128,30268654707
2129,30712476245
2130,30508635548
2131,30697373860
2132,30628441039
2133,30727102857
2134,30615985386
2135,3267433599
2136,30240240644
2137,30277263399
2138,30364940708
2139,30268850198
2140,30514898082
2141,15915791166
2142,14943013837
2143,3104956734
2144,11627945647
2145,65621722
2146,22877227051
2147,19084570461
2148,30625924481
2149,3104411390
2150,30264943561
2151,30554180419
2152,30137542038
2153,30705456122
2154,30605795175
2155,30699600823
2156,30242206666
2157,30666270525
2158,30699172792
2159,30737721593
2160,30733579621
2161,30525605259
2162,30370358007
2163,30738591882
2164,30641846262
2165,30727213508
2166,22531841496
2167,30699645287
2168,30701814197
2169,30664816186
2170,30378488958
2171,30603639439
2172,13761174398
2173,20978234399
2174,30317331158
2175,30062566676
2176,30253519115
2177,6327898888
2178,30420754664
2179,30652085662
2180,30137470811
2181,13036750433
2182,30712986298
2183,30699645135
2184,30713826410
2185,30334573043
2186,17720022583
2187,30270626434
2188,30737563275
2189,30551324254
2190,22802203124
2191,30739057414
2192,847181155
2193,30737324533
2194,12923702541
2195,30330559769
2196,30737082280
2197,30648945658
2198,865301163
2199,30081654624
2200,30612059029
2201,30000193057
2202,30282668050
2203,30726569271
2204,7194719052
2205,30748476954
2206,22833278790
2207,30725526272
2208,30040430160
2209,30618451551
2210,30699890805
2211,10300781348
2212,30607491792
2213,30448824823
2214,22539793875
2215,30268504916
2216,30737910957
2217,12815278090
2218,19606290662
2219,10431595775
2220,22880059861
2221,30187950621
2222,1856191637
2223,30081784286
2224,11033829
2225,30380733644
2226,30312800047
2227,30665818150
2228,22865038030
2229,30412522268
2230,30611113189
2231,30704942987
2232,30738144396
2233,30635995724
2234,30698088905
2235,21553367643
2236,30644452203
2237,30699363134
2238,20132274634
2239,30722796175
2240,30697499084
2241,30588831361
2242,30727518070
2243,30137474195
2244,22844627982
2245,22706507231
2246,30685561094
2247,30407586952
2248,30747766351
2249,30426939488
2250,22413517094
2251,30220032706
2252,30636759684
2253,30551321659
2254,30749470123
2255,22769487156
2256,30724606663
2257,30554313503
2258,30019245562
2259,30737867894
2260,30706022753
2261,22622882405
2262,22536451488
2263,254659082
2264,30282664473
2265,30717143448
2266,827315172
2267,30694115034
2268,30722949481
2269,18487241338
2270,30723908255
2271,20001367556
2272,30650026423
2273,13262589659
2274,30269810290
2275,22408985164
2276,30365693875
2277,22885690427
2278,30267387657
2279,30599771350
2280,5323396518
2281,9889725942
2282,30667361573
2283,30268496893
2284,12702053365
2285,30728740137
2286,30699868796
2287,22897196467
2288,1139478956
2289,30737468947
2290,30608408510
2291,16956632895
2292,30468075339
2293,30324002434
2294,30699639077
2295,1205697635
2296,30085240164
2297,22507721140
2298,14280577405
2299,22845873049
2300,1022547207
2301,30266991068
2302,30551320883
2303,8736065356
2304,30697731852
2305,30712280319
2306,30513069011
2307,30285771091
2308,30699602012
2309,30346756891
2310,30739749613
2311,30411721073
2312,30604843805
2313,17355172590
2314,6942100761
2315,30699150987
2316,30617009218
2317,17534296467
2318,8881513782
2319,30129971385
2320,9633256678
2321,30606858717
2322,17774301360
2323,22420025252
2324,30664824365
2325,30664004602
2326,30265142357
2327,30548679382
2328,30656585161
2329,30267286633
2330,14226246530
2331,30567638790
2332,22924841073
2333,12256569371
2334,30370090423
2335,22917411421
2336,22618341034
2337,22543220215
2338,30699229774
2339,30744911138
2340,30637125545
2341,30740422204
2342,30625406988
2343,22902570164
2344,14417685998
2345,30612517738
2346,30715688250
2347,4439321814
2348,30137511036
2349,30610274592
2350,30192872675
2351,30718294621
2352,224743286
2353,30698850608
2354,30229358913
2355,30110114409
2356,30031159229
2357,30744396851
2358,30734214177
2359,30740002399
2360,30697419880
2361,30738356447
2362,30695816524
2363,30443408771
2364,846020490
2365,30091810829
2366,30721287868
2367,30197520706
2368,30020950008
2369,18464858902
2370,30320730583
2371,30669034390
2372,104346672
2373,30643992597
2374,30609890536
2375,30452966296
2376,30698787562
2377,30733449378
2378,30575384382
2379,22128836884
2380,30574566188
2381,30328853556
2382,30739099498
2383,30444346549
2384,30449761584
2385,30413511991
2386,18899541246
2387,30635706238
2388,22526701840
2389,30345051507
2390,30577517901
2391,30419756606
2392,30651521356
2393,14325938374
2394,30661087379
2395,256397212
2396,30661429534
2397,30604679560
2398,18385031911
2399,30715054889
2400,20607058470
2401,30466490955
2402,6928086771
2403,71951675
2404,30109652188
2405,18845296080
2406,22916674433
2407,14889274109
2408,30352489039
2409,30190752960
2410,30699192668
2411,30686145728
2412,30137490525
2413,30687664093
2414,30715443473
2415,10042376520
2416,30712370758
2417,30740181875
2418,22877343234
2419,30686881413
2420,30739518914
2421,22769487173
2422,8691920758
2423,30716174416
2424,30318986838
2425,22908459577
2426,54347660
2427,30473755972
2428,30521955148
2429,30741036289
2430,10325345522
2431,30498273794
2432,30435488834
2433,11522976400
2434,13253717157
2435,30711921115
2436,11120467007
2437,51727652
2438,30697264688
2439,30738455478
2440,804133190
2441,30085227243
2442,30110393609
2443,214566439
2444,14781998780
2445,8667937342
2446,30577410891
2447,30746039704
2448,30714899388
2449,99434603
2450,30697852450
2451,30139025315
2452,12755838430
2453,30711841068
2454,30447168527
2455,30737275526
2456,369221706
2457,30137482102
2458,22883547774
2459,22856925082
2460,30629493028
2461,30525361725
2462,30740323054
2463,17707785057
2464,30711969006
2465,30607237037
2466,1368864025
2467,30575352369
2468,30731326426
2469,30715038197
2470,30326061903
2471,616044899
2472,22504946651
2473,30627664676
2474,30137587756
2475,14883183390
2476,255080720
2477,30344056021
2478,1285575094
2479,30715564100
2480,30697818025
2481,30717861045
2482,30696679224
2483,1262141130
2484,5520433609
2485,30739676793
2486,22883614773
2487,30489524149
2488,22619683436
2489,30375185456
2490,30137496342
2491,2638836678
2492,18026369760
2493,22786084360
2494,30715373943
2495,30137569588
2496,30739526254
2497,5228371536
2498,30738745277
2499,865303154
2500,30733204426
2501,30666802895
2502,30515915093
2503,30699557762
2504,30612975218
2505,30244348585
2506,30441339401
2507,30583281088
2508,30620982084
2509,30738188721
2510,30330052626
2511,30699172365
2512,30698084532
2513,22494347715
2514,584218320
2515,30219512434
2516,155975492
2517,30669944376
2518,30731245606
2519,30610978043
2520,30556333572
2521,30622897053
2522,30739971663
2523,30719424125
2524,30620571785
2525,30699766002
2526,30301143323
2527,22639829216
2528,20147901412
2529,30551326312
2530,30551321660
2531,21467959943
2532,30686148505
2533,30546633806
2534,30749492884
2535,30642752012
2536,5467418592
2537,30499955734
2538,30697754459
2539,30745246226
2540,18481393194
2541,30271357643
2542,30617735453
2543,30709322001
2544,30621264483
2545,30718318329
2546,30591018680
2547,22560630213
2548,30697796525
2549,22701875168
2550,1190707329
2551,30699895061
2552,30095600470
2553,22754727956
2554,18870861003
2555,14895281444
2556,30003325102
2557,30727289379
2558,30733559476
2559,21763107246
2560,22737562154
2561,30137477793
2562,30719637576
2563,21555533323
2564,30445834987
2565,30510223907
2566,18742061600
2567,12452887565
2568,30746350468
2569,30137522520
2570,30271032922
2571,22555766146
2572,9358252757
2573,18774587783
2574,30686152404
2575,30044058176
2576,30575177423
2577,13242170019
2578,30708301686
2579,2795338709
2580,30368024528
2581,30723844985
2582,22513683675
2583,30744974998
2584,30269812970
2585,14782003166
2586,30725529958
2587,30733291433
2588,30083816059
2589,30664216544
2590,22618049166
2591,30695880944
2592,1240598454
2593,22917380061
2594,88327561
2595,30699478590
2596,30646861433
2597,19682808577
2598,18700796427
2599,71946375
2600,22499315644
2601,30546097649
2602,12298373926
2603,17398980716
2604,30646101060
2605,30258329221
2606,30301069994
2607,30666502790
2608,10768942320
2609,30642948498
2610,30687640451
2611,22769487166
2612,30666012724
2613,30745149163
2614,30577527952
2615,1181159686
2616,30623234546
2617,10626139962
2618,30717061836
2619,30650046060
2620,30282664554
2621,22734094801
2622,21811673296
2623,30706819367
2624,22581585718
2625,853492556
2626,30720387526
2627,30033145730
2628,30556879850
2629,30744815152
2630,30282662612
2631,17976341577
2632,30213079270
2633,30239865928
2634,30035395411
2635,30727114485
2636,30602341825
2637,30736432148
2638,942016599
2639,19448039442
2640,30698998638
2641,30097022727
2642,30606257554
2643,17231156041
2644,22308501689
2645,10665755109
2646,30137592810
2647,30697717994
2648,21034847088
2649,30738870220
2650,30347680405
2651,30725189779
2652,9681990677
2653,22494507645
2654,21399529992
2655,30623260996
2656,30733014840
2657,30606155856
2658,30573257264
2659,1274398111
2660,30304710366
2661,30137478181
2662,30669944789
2663,15163418190
2664,30739633051
2665,30388101556
2666,30308786944
2667,30231194634
2668,30699399411
2669,30745899569
2670,30310721985
2671,30762942934
2672,30616873620
2673,30699300850
2674,30667736899
2675,15470076869
2676,30025720530
2677,22867555168
2678,30699619569
2679,1355147774
2680,30679123520
2681,1425197655
2682,22901391307
2683,30739165252
2684,30405443822
2685,2709164695
2686,12310387281
2687,30721787458
2688,30704879589
2689,30697688287
2690,30420753824
2691,30606745095
2692,30189036804
2693,30593721203
2694,30531690291
2695,30748457771
2696,22453188668
2697,22760802103
2698,22384869301
2699,30228181891
2700,30213077216
2701,30404065798
2702,22868404411
2703,4763916832
2704,9684008603
2705,30219124771
2706,30328672128
2707,30599515634
2708,30671474755
2709,30697647947
2710,30717103239
2711,30204567419
2712,30541515424
2713,179316482
2714,30716749197
2715,4584148713
2716,5633282540
2717,30467090294
2718,15527906473
2719,14781991204
2720,30575325266
2721,30716336339
2722,5553529966
2723,30691028347
2724,30641300466
2725,30551320880
2726,30698823755
2727,30740276026
2728,30699139506
2729,30689848837
2730,30700137178
2731,30043098098
2732,30303397823
2733,30356302375
2734,1413453361
2735,30554549586
2736,7044360182
2737,30715433199
2738,30738087441
2739,30619266501
2740,10183513673
