book,binding
30617250909,63
30662178710,0
30267666123,6
30706278055,4
30703939079,5
30663162020,0
30703868458,0
12092967911,2
30699367601,5
30401640711,0
15159625298,4
30765825166,5
30413604921,5
30137505427,4
30630977600,0
22408996539,63
30450421251,63
30698829352,10
2483398492,186
22455138882,63
30378770142,63
22844629753,117
30720644676,0
30615024475,18
30746206967,5
30709528476,5
30137484011,0
30688666643,4
2762372408,5
30375186656,0
30667727016,0
30738625184,4
22505126438,63
2795338708,63
30699438056,0
30733304234,4
30651692534,5
21376348537,3
22914174622,5
30605002906,0
30692911834,63
30686148460,63
30272645833,6
30137482098,0
30519521421,0
30499971826,0
30141234695,0
30265973945,6
30551329918,63
30740363107,4
30554033211,5
22532747822,5
30519014906,0
21007442245,5
16086716056,187
586795362,92
30355093984,63
30599395577,5
30671528871,3
30510217486,4
30033783809,0
30678994579,0
853260977,2
30505313699,63
22857327509,5
3965984540,3
15243867339,3
21798292421,63
30171902832,6
30739813539,4
30733819522,63
30665344587,63
9231494497,11
11615276270,0
30561777969,4
30137485788,4
30580056127,2
13848088954,5
21768663995,0
30748201995,5
30642862350,4
30726247009,0
30230523029,5
14689267247,3
30644436298,3
1159583064,90
30324271708,4
30631899395,0
5812643106,3
30358748525,0
30551139570,5
30648469860,5
30688634539,4
30620563814,0
30403993679,0
50349898,2
30720520646,0
30697259757,5
11904072391,5
30534934971,5
30109460400,0
30613666908,4
30228861718,0
30423784529,5
4824511525,24
10843213189,20
30656650012,4
22823182129,11
30737695135,4
30745956314,63
30470517220,5
30690857226,0
30614799545,63
22408987864,63
30737232798,4
30737218849,4
30403754740,0
22878023689,63
30514497193,4
30699420193,0
30266944080,6
30012577947,3
30293395024,63
30637046075,63
15030457898,0
30551327219,63
30278344538,4
30584370675,5
30686151549,63
30738265793,4
30494624072,3
30739787773,4
20149334778,5
30652063616,0
30418507136,3
1159562664,63
30406226049,4
30549966870,4
30586485388,0
30718319093,5
30737350198,4
30137474196,0
30740419516,36
30408429874,5
13230268,3
30019554726,0
30747799813,4
30717290531,0
30699612343,0
30668298328,63
71936075,4
22540084392,3
30731101074,5
30744401395,5
30704087135,0
30469268059,0
22379576241,63
30558659903,23
30137481209,0
30268120742,6
1422807600,5
30699601323,5
63847237,4
30449569454,0
22445730235,22
30744969808,5
4165427024,0
523253801,3
30420945188,0
30625534256,3
30709595389,63
3303948577,4
30535369308,168
30359763683,5
19034342192,4
149786114,5
8731329713,5
30548182029,6
30723524922,0
30739178865,4
30326720014,4
30739329053,4
30699300014,63
15005323097,2
20786306698,5
22408987870,63
30528171754,5
30450470017,0
30738050607,4
30335456014,0
30699511369,5
30697838360,63
30697826025,0
744252203,71
30211135285,4
30421269770,0
30749007966,0
30650762517,134
20909222202,5
22419210544,5
30744972203,0
30267382625,6
30725597606,63
30137474198,0
15991799274,3
30591580945,4
30504484009,5
30667349910,0
30358800470,5
30684169649,0
30636318674,0
30331629979,63
30709885630,0
30747702540,5
14331290079,30
30209622653,0
30259711876,2
30737959793,4
14282326713,63
30604783277,63
30335446899,0
30546634548,5
30281694975,63
30551328085,63
21295403978,4
30647165025,4
30266126473,6
14528449821,3
30697263746,0
30722921536,0
5076863241,63
30137468215,0
30372089055,3
30546460006,3
30137468217,4
30704869019,3
30720300158,0
30699412507,63
30424541099,63
30341841626,0
30137502053,4
4374181139,5
22921512041,5
30686151408,63
30412934383,3
30591474295,5
19102316752,5
8326461715,4
30231198684,0
30724780101,0
30698806551,63
30099494972,23
30514112677,5
30563518991,5
30635811875,4
30725469449,0
465116642,4
8323438657,3
20037574060,2
30037254254,4
30300356717,0
300673692,63
30137478756,0
30453546897,11
30708338184,5
30353098740,63
30307557178,0
30159804034,5
30550760036,0
8150205,3
30527149798,0
22479795977,0
30606220479,63
30732805546,4
30415063019,22
22536083174,5
30740160431,4
18847098485,5
7469279515,4
30414474133,0
30369176851,63
30428916088,5
30601282771,63
30733206448,4
30734008677,5
30739672428,4
30444524158,5
284622700,3
30035376941,0
30748849589,5
30745082291,5
22620328373,45
30551326308,63
30734407193,4
30557138088,0
30726488455,15
30137545281,0
30724679003,4
30727763912,4
949617917,0
30133467704,3
30300137402,0
30695991902,5
1425179731,105
30551324255,63
30295631578,4
30727476241,5
30686153919,63
30265635493,6
30324601302,4
22779150945,5
17069734368,4
30137479030,4
30617141415,63
30697795678,63
30511276914,5
30536785316,63
30697399379,63
312114590,2
30656368933,63
30280612615,92
977917382,63
30153697183,5
219241498,4
30381756973,0
30697524848,5
5467367405,63
30636600660,5
858519502,3
126617262,0
21812039801,5
9822142693,5
30667088339,63
30137539229,3
821762810,0
30667375067,5
30612646166,4
14643101093,3
1409595508,11
30699611545,0
30694567609,0
30591014226,0
30161694165,4
30569541166,4
30447301490,4
30126183289,18
1399052657,5
30669088966,63
22408987861,63
30667993540,0
30318024341,5
1329938321,0
30724512457,0
30259713837,2
30699157273,0
10822581334,5
30371169279,0
30694108534,0
30557152650,5
30286630270,3
30732388205,4
30720520013,63
936865316,20
30583912319,5
333919388,5
30137484920,0
30486883639,0
30603728907,63
30137538599,4
30262169359,5
30698944261,0
808477195,5
30137476841,0
30137484013,0
30727920137,0
16602129099,6
22903499915,3
30615786882,63
21664689770,92
3260924086,103
30467530249,5
15213299214,120
30702937981,63
30575426911,5
30137480264,5
30432414014,0
30736827452,5
7616811988,190
794447540,11
30432415978,63
19049041186,4
22766035764,0
30039037309,5
30746219596,3
14883183613,0
30259689798,5
30572391390,0
30697838191,5
30266602607,6
20707032204,14
5467419940,63
30679110615,5
30496046633,0
30109814072,4
30716223156,0
13242171310,4
30648525592,11
22894996174,5
516196401,92
22891599666,5
30628799338,30
30738415414,4
22558108961,5
30699111694,0
9747476466,63
903107586,11
20350662750,15
30320977804,63
30745589841,5
15952430337,0
30692036928,63
30556436421,0
30729946103,63
30183878003,5
30635227750,5
30695024763,5
30604772579,63
30665391979,0
30315250775,63
30688848142,4
1368864027,3
30464062272,4
30699291283,5
13242173129,4
30137484914,0
30742277107,63
200489648,30
20523285159,4
30751492362,63
30749476538,0
22380105449,3
30699406172,10
30653012950,0
30573436294,2
22585125638,0
126034900,5
30269810289,6
30697817208,5
30265846580,6
30494561115,5
30743792752,63
1358285594,5
30737146276,4
30268655748,6
30526506953,5
30610774482,0
20010651180,11
12059031751,63
30643086055,4
30742353616,0
30732915249,4
30288303846,4
30611533021,0
30463886288,0
30738544278,4
2901541692,4
30724051396,0
16640601201,5
30548269728,0
7969265932,2
30742166489,0
30012525755,7
22913608978,0
30049148182,3
30183997980,2
30631316195,0
30563768039,0
30137479598,0
5290740989,5
30266256460,6
30364264343,4
30709567319,63
30137543006,4
30752680995,63
18376791547,0
30739882641,4
30611129779,0
30325780879,4
30716748263,6
15525798769,0
30324554243,4
3158071137,0
30614442284,4
30137496150,0
30698476351,2
17774286033,5
18819556224,6
12923704447,85
30271225545,6
30566790787,0
30603643209,0
30449801145,63
30271668005,6
1337823384,2
12354868477,5
30574565692,0
22599912075,3
30712210924,5
30537370140,3
30739028987,4
30708331077,0
30748302051,3
30699413998,5
3646351457,5
30699347348,5
30265630709,6
30613051919,4
12196100323,0
30667372039,0
22828953015,4
30312795298,5
30524364199,6
1157181329,3
30605050128,63
22903511001,3
30742721022,0
22838670861,22
30472450701,63
30697800820,63
22346078399,63
30727530038,5
21220274992,5
30012526723,7
30313635409,0
30463430286,71
30618384763,63
30712015340,2
19276952052,3
30227344693,3
30625460334,0
30693585218,5
30137499543,0
15978876391,3
30099316196,4
30266200664,6
30687014348,5
30242933811,5
22522031318,4
30649484654,0
30606299036,63
8716371597,2
30745758189,5
30403085345,0
22861779151,3
30663600191,63
30697842142,0
30699891618,4
30606259825,63
30692358574,0
231229984,15
30560864291,0
30552294001,0
30142497068,5
30474910092,71
30137484918,0
30517447653,63
993818640,63
30248665949,191
30304172254,5
22903516614,4
20804558347,63
30709166268,0
30740399324,5
22877225782,63
30652436557,4
22851291355,120
30237610014,3
30599169771,63
9964140678,63
30444770994,3
30601283531,63
30606516790,4
30660235917,2
18115185057,4
30738940673,4
30505754188,3
30586062784,5
30435294925,0
22844627315,71
30748923012,11
22877856745,63
30752329914,63
298886686,5
30697574325,63
18837117200,0
30743701835,3
30551329045,63
30745395069,0
30401082373,0
30601387320,63
30278792467,4
30739705431,4
22501613,105
10075504740,3
20572902643,5
30568633498,4
30265968437,6
30715435615,63
30227424573,5
30255549530,4
1116717860,4
30669080336,0
30386052476,5
30699887432,10
12416896368,5
30699198417,0
30666540443,5
30045151794,63
6667790032,4
1155180904,5
30700605981,5
30720509814,0
30697830111,0
30735047303,5
17371946015,55
22614501349,5
17053314804,5
30551321664,63
30588893836,5
1279220376,63
30661879260,0
30601372495,63
22778441084,22
16021961701,5
30613436137,22
30319781459,3
30262307184,4
30738445421,4
30464064937,4
30693173917,0
30486950126,0
30620373101,5
30618439148,0
19999440102,5
30699296316,63
30192608811,0
30597663211,0
21580229946,3
22876178317,4
30137456624,4
30606282706,63
22865462071,63
30698964103,5
5834791679,4
30699298604,0
30741205149,63
30548174858,6
22903514739,4
10154507800,11
30137501106,4
30653006252,0
22786084362,63
30606087970,0
30224849260,0
30366598500,63
30645389270,5
30034648573,0
30650048563,0
30551320885,63
30037689354,3
30050693198,5
30663202795,4
362354714,54
30137498226,5
30351965433,22
30137517485,4
30715505949,0
30310723028,63
30518384439,5
30697484601,10
30741460238,4
316371282,5
22775951343,3
81001641,5
19835626653,5
30699614403,63
30315254532,63
30137470437,5
30601479379,0
30697831840,0
20703541787,5
30380091319,22
30137592229,4
30101555628,11
30253116910,0
30012777424,5
21872405250,20
30593072412,0
1205202587,0
30745538620,5
16145374882,0
30699636946,5
30736897967,63
30708395936,63
1400760568,5
30724033255,3
30551328084,63
30266610287,6
30646234402,63
30742717317,0
30669079387,0
30324597268,4
11663129913,90
30561557916,24
30334765542,5
18944663147,3
589259379,3
30598562343,63
4724713287,4
30648134694,0
22420041359,20
22629703150,4
16954201242,120
30525421302,24
30224266122,2
30614891979,5
2473960297,3
15410004301,4
57369327,3
30695690042,63
877402989,63
30496211368,5
30747818113,4
30109399861,3
20662026302,3
6185623518,20
30424444510,0
9177465549,5
30541650803,5
15384054727,5
1310569963,5
30684726678,0
30325069136,4
30697834748,63
7807681083,63
30658035023,63
13031945742,184
758781815,0
30569441692,4
30739763547,4
30514009204,5
30602639457,15
12736461195,5
955684999,5
30601999616,5
7538084646,11
30737313488,4
30354843985,5
22617901667,0
10567424370,55
30137527963,3
14604789313,2
30650025110,0
30730573679,5
30137542039,4
3876264608,63
30697819189,0
30622196634,63
30509345338,0
30372470317,13
30630990066,0
30588084143,5
30742153106,5
30697839467,0
30577444436,0
30740087691,4
30314001950,2
30551321665,63
30510151865,5
30724512552,0
30109766688,0
30699606971,0
30604969041,63
30743839013,5
30662621905,5
30664518292,0
30582100874,4
30714160787,5
30560955296,5
22862772834,4
8942636561,63
30738511190,4
30618886597,4
30667379115,0
30543522030,4
2229801668,5
30649804224,63
30709559755,0
21296015650,5
10665755112,5
30575416431,63
30650029241,0
30742719869,0
11941360,3
22863302340,4
30334129918,0
30423401697,5
30739726621,4
30748199871,5
928649763,5
30699651656,5
30137539542,4
30692330256,5
30424860318,4
22408987862,63
21053493034,4
30694110362,0
15525170056,0
11367319956,4
30278362974,63
30137478746,0
30137484014,0
30427482522,30
30372400038,5
1945206488,2
30324790530,4
22787750604,5
30699053797,0
30744182404,3
30291867066,0
30613044113,3
6009877403,4
30278232689,4
30577494154,63
389426132,5
30384217835,0
30737703653,4
30688647653,4
30605807096,5
30355149050,0
30700581385,3
1392905679,179
30329782332,11
30666983668,63
30740263692,4
30384225048,0
30510708604,0
30344698912,2
30025527748,4
22582931736,30
30558657357,23
30137463492,4
30247029863,69
30687917077,5
22513656251,5
30641993040,0
30248471857,0
74583242,5
30662194950,63
30598919636,0
30475649040,4
30059223000,4
30361383506,0
30504224197,0
30433258731,32
30109651256,4
30617855661,0
30031779766,5
30309809452,3
30500722475,10
30697360251,0
30699643730,0
284059618,5
22859119394,63
30721239969,63
30465653601,0
35291455,63
30237350536,0
30337397226,3
30218099808,5
10267353133,0
30739116761,4
30733821691,63
448232470,2
30737888766,4
16578327945,5
22846062539,5
210616762,5
22680042894,71
30739743453,4
30405474643,4
22750996687,5
30699607334,5
30736918900,0
19682808565,5
30272819644,6
30749329194,4
30381060305,4
30339252409,63
22421905256,0
30280906557,4
30645404014,0
11586565254,0
30655570241,63
30748975066,63
30423413037,0
10523593645,0
30446713125,63
30086160059,5
22413245721,3
30665137887,63
30029273099,5
30616841046,4
20491121990,197
22743012772,3
30455158026,0
30445544238,4
30537354961,5
30732706867,5
30409415176,63
30266578411,6
22420052824,71
30472770046,5
17004357342,3
7510934887,4
30737875680,4
30708395614,5
30669024311,63
30697744227,5
30268180176,6
30079515344,4
8498558509,3
30686800845,117
30137482094,0
30747667701,5
30575425918,5
30429772122,3
30739426067,4
30741552658,63
30739935647,4
30659099425,5
30379831001,63
30544765324,5
22925602128,63
30605032241,63
30295285035,3
30580448071,0
30724601545,0
30384217838,0
30345408875,63
22882376464,3
22765000892,0
30615976100,5
22608666448,5
30686853429,0
20572902644,5
22574272512,3
30753825498,0
22599865793,3
30720888171,0
30699101923,5
30749711896,0
30699401394,5
22823885732,3
30505165607,63
30659067116,0
20625638905,0
30732625376,3
30737632875,4
30436330082,0
30589391674,5
30713157323,0
30573150820,5
30699596587,63
30694824813,63
30644538104,5
30377221913,5
16940409129,5
30553574965,5
30067575966,63
30325278689,4
15694218510,3
30692049664,63
22620328357,45
30725941748,3
30555873202,0
823826802,63
2713759101,5
30037531689,5
9452713543,15
1373418437,63
30649330794,198
30738829348,4
16874614484,222
168392700,3
30365270009,5
30699864791,0
13192340019,3
30137498236,0
30264900595,6
7610451650,0
30561757000,0
30745295243,0
30339991946,0
93782038,15
30574920638,0
1112938151,0
30749576063,0
30751049558,63
30230501546,5
30577460188,5
30703869132,63
6932953139,63
13813532610,200
30619716027,0
30137495563,4
22482441736,11
30734888081,0
30606115954,0
30744402542,0
30663605172,0
30606168294,63
30266577595,6
30424739626,0
755646723,15
30621824564,63
30606221918,63
30699109710,0
30381462309,6
30734188397,4
30728099680,0
30475186111,63
30137476040,0
30693189281,5
30662513760,5
30266580155,6
30467001058,117
30667386528,3
30744902506,0
30699446942,0
18243464574,179
30249768725,2
22608633414,24
30667988256,5
30699115970,0
20247831133,5
30427437325,0
30739084457,4
30749623907,0
30669036499,63
30657477301,5
30137468882,0
30137542037,3
30709993838,63
30523689895,0
30266300469,6
181882894,3
30666611403,5
30341991515,0
30650042590,0
30139871655,5
30084423157,4
30137482106,0
30276681613,5
30698100002,0
4567263236,18
30712828551,0
30716032590,63
30718767852,4
30733402582,4
30669081712,63
30611521465,0
30693730978,63
9816204033,5
30607666987,2
30337236849,5
22608632987,120
22924068693,5
30699613939,63
30688041480,5
20399170214,11
30422028741,0
30266545818,6
30453937532,5
30748166774,4
30692952354,63
8436795801,3
30470211928,0
30697811117,63
30577445671,5
30137562857,4
30137483085,0
22200596799,5
30593645480,3
30612886464,5
22903511377,0
22833267658,2
30443520351,5
30475884284,5
30593685545,63
22646391898,63
30268661187,6
30515812864,63
30688631147,4
621772660,63
1213047026,5
30722935636,63
30631521444,0
30650029154,0
30272288120,6
30738398742,4
30035800228,0
30282668035,63
9367943397,3
30015413019,63
30605785471,63
30737872016,4
30642184331,4
30621266258,0
76653798,71
30697634290,0
30252749102,5
22677682146,63
30703674939,0
30656354859,63
30708986034,5
30642838199,4
30711723463,63
30604701902,3
30021405656,5
22915835564,5
30706814548,117
30405411603,3
30081074634,3
22516081077,2
30288087731,10
30664002712,63
1197931021,63
18741958682,4
30636236133,0
30731292411,5
30697328493,63
30718331178,0
30026171067,5
17382710157,5
2841519123,11
21244508344,5
30737478275,4
5434713189,63
30601064198,0
30137567483,4
16602168745,6
30423893000,63
30699634347,63
30361223630,63
30726859980,0
30629941750,63
30695597207,0
30643032018,4
30732773140,4
5484830769,63
14964592416,0
30606133111,63
30738340588,4
30718888572,0
21537872929,5
30137592989,4
30576371428,63
30615837970,63
30733489281,4
30742150162,0
22686306855,2
30564410787,0
22414932295,3
30733532937,4
30698762541,0
14883183388,0
30409624806,0
22575766169,2
30707300567,0
30604982231,63
22540594567,3
30741274020,63
30464444231,0
30699320191,0
30591338258,0
30702938646,0
30747256432,5
30733543143,4
30728388989,0
30551321663,63
30712237511,0
9358252600,5
30614153449,3
30598768462,0
30645155215,0
30719266424,0
30425781109,63
30295260993,0
30457660869,63
30331380144,63
30740197903,4
30511931256,5
5375656622,11
5642072658,63
30721565164,63
30359777960,5
30137477777,0
30137484926,0
30682176053,0
17371942860,4
22833668544,5
12452887563,3
30605040085,63
30301437943,0
30737942995,4
22675427023,0
3960492432,5
871893707,5
30746913987,0
30739640383,4
30733077609,4
14883183611,0
30593687503,0
30109627052,3
30651282298,47
30533341179,0
30359822291,5
847860292,3
30605056004,63
30661508762,63
15997839752,4
30745583598,5
30595702406,4
30698083696,63
30711798466,5
3583099184,4
30716590795,5
30720303539,0
22659676364,2
30271209928,6
30339253816,63
30621686188,0
30606095061,0
30631031010,0
30251576653,0
30667320227,63
30596142312,5
30359770353,5
30664216573,63
30346004339,4
30081910941,5
30583035535,63
30137478745,0
30419768079,0
30032910292,4
30547044186,5
30642716967,5
30581147243,4
30423374169,0
30457721359,0
30704637487,0
30611244041,0
30698093142,0
30137480258,0
30711714971,0
30220754989,5
30737601876,4
30742717411,63
30428314232,0
18663175643,0
30599103123,5
30157840220,0
30609869415,4
30697852209,0
22559207355,7
14883183391,0
3187587517,5
30693681005,63
94990121,5
30613431281,0
12212013962,11
21509064480,3
30314205304,5
14963741607,5
30739632688,4
30657371001,4
30733202669,4
22452667956,11
30661828839,63
30266365111,6
30697773547,0
30282196475,5
30541540250,5
956089504,69
30625157045,3
1161916653,63
30453521112,5
49405477,3
30741020854,5
17289987009,0
30451611189,5
80432926,5
30697403979,0
30137572918,4
30606198484,63
30686912432,63
30563327584,0
30635204196,0
30631401831,0
30262416973,4
30699424159,0
30137476839,0
30685589956,0
18766276891,5
8958041512,5
30513949925,0
49405476,3
30275035681,63
30697697814,0
30671518373,5
585714459,63
88124996,4
21158443618,5
5467383631,63
30721634114,5
30599182530,0
30697825134,63
1155225701,5
30134548383,0
20678026444,4
30330640069,63
30693195225,5
30741080347,0
5842597554,5
30737390988,4
30329770384,0
2076807927,63
30627104790,0
1017781630,4
30375204898,2
10855926950,5
853772835,20
30699108606,63
1312111667,11
30444010921,0
30139074692,0
200670575,3
30752535474,4
30326120286,4
30636002211,5
30298214629,0
30742533973,80
30290023727,5
22844626657,71
30664938152,5
17191787980,22
30747659266,5
30571132075,5
30625157041,3
10523282903,22
30750360673,0
30582680275,4
30709358904,0
30734067889,63
17707785044,2
30588150978,63
30297676236,5
30739412081,4
30660320655,0
30738366301,4
821458006,63
5467386917,63
30727293018,4
30697574702,0
30365538415,5
30739394056,4
22608766822,5
30618397199,5
30137492543,5
30694425362,5
12177372178,63
30747444060,5
30726146113,5
30081805980,3
215104607,5
30732345148,4
30334152781,0
22505125304,0
19692518165,4
30334628483,5
30137543007,4
30491449926,0
30278670550,5
30712959185,0
30601441596,63
2846955772,11
8716371455,2
21934867552,5
1054562001,5
30276237717,4
30194171408,3
30611491101,0
30737950680,4
30667097168,0
9358252772,22
646683402,4
30617592259,63
30720939686,63
30733444811,4
30595619999,4
5833679569,92
30632401535,2
22499056791,0
22408986563,63
14831130723,3
30726563659,63
30081870773,4
30714061467,0
30739477974,4
10523271123,22
30751223364,5
30717022932,0
30562090497,4
19084570433,4
30711823764,4
30148601275,3
30192158518,0
17721443228,4
30096929363,3
22408220495,11
12475371461,3
30614281260,4
30731314786,0
30711728119,63
30696957124,63
2135347146,15
30652657928,0
30749481753,0
7381428668,11
30617709582,63
30655463969,63
16592408166,8
30046593667,0
20805023669,63
22504943894,0
30082619209,3
30687858171,0
30644956563,63
308245308,63
30716328565,0
30212232337,0
30566631663,0
30577432742,0
30551617347,23
30558269574,5
30730779617,0
14964592419,0
685589763,5
30586497432,10
7469281719,4
30470497776,0
30663322454,63
30370313372,0
30431586527,4
30700473087,3
30430268543,5
18423141264,5
30636840530,63
30392942944,5
30462961665,5
30686145593,63
108755552,63
20253336960,3
30436825824,0
76645772,71
30629227731,30
30711757645,4
22444512425,203
6934723596,5
88327549,3
30726533709,4
30310715729,63
30637044415,5
12115149051,63
30728834342,0
1309268661,0
30709567580,0
30601020957,5
17352748070,30
22193255997,5
30270377732,6
30739144343,4
30577464810,5
30588269606,0
30710838135,63
21432036010,3
30737192397,4
30715362761,0
30278921409,4
30669611792,5
19066090005,4
30529667168,10
30698078705,63
30722940027,5
30037791034,4
30591479801,5
30718702228,0
22582520928,3
30748350269,4
10901594942,5
10606034330,11
30531549977,5
13934137750,5
30743804122,5
22413529670,5
1427386843,5
30475812657,5
30137482107,0
137943804,5
30679102454,63
30137479614,0
1318327241,5
30694564284,63
30667951652,5
30732827121,4
30744251964,5
30257201458,0
30749056590,63
30137501146,0
30213668473,0
30739531515,4
30717019178,5
16096576979,152
30651283175,5
30565968197,5
6763389530,71
22903499644,4
30688831531,4
30694961211,5
22836319336,0
30704853789,4
22513644941,5
30697814950,0
30563079935,0
12606323898,4
30137567770,4
30051210673,5
30657356236,0
30433331650,0
30271093239,6
4438884573,34
15226709513,5
30224853931,5
30697811862,0
22517239430,0
30693195595,5
30748846636,0
597753487,30
30740787457,4
18279847890,5
22886525434,184
30556165064,5
30698804144,63
30644247355,4
30535170189,5
30733541936,4
22689747533,4
30313868170,4
30714654184,3
6774819395,4
22840705120,5
30162162232,2
871922545,20
22887274626,5
30720482276,0
30665137886,63
22655601112,4
30268849243,6
22780731705,5
30419811997,0
30640191708,0
5789790,3
7118763671,3
22841959913,2
30708400065,63
30737207662,4
30733222547,4
30745462324,0
96613293,5
30605048790,63
30282663568,63
30622131515,0
30698684085,0
30739785011,4
30434464380,5
30721564311,63
30610281113,0
30532465204,0
30605091077,4
30718798047,0
22701861458,5
30663995706,63
30525560004,0
30137479600,0
30601437427,0
30276520121,0
30609609749,0
13172265188,5
30231197445,0
14417687896,5
30579033256,63
21903270542,5
5915384045,90
30488071230,4
30137584820,4
30743826637,63
30739053363,4
30137497788,0
30607324639,5
30457660187,0
30635590374,5
30738953716,4
30575375144,5
30137537847,4
30687750406,0
30137478759,0
1378529221,5
30749302860,4
30738333538,4
30035346077,63
30050457810,5
19375626441,32
30310726918,63
22903505297,4
30137516732,5
22031927835,0
30699465257,0
30315259210,63
30718510165,3
30619867173,0
30738056028,4
30453458436,36
30124264894,0
808461985,4
30332242505,63
30749540064,4
30615888689,3
30262522349,4
30600849408,5
30738700944,4
30138974855,0
22702647722,22
30697656860,0
30667313762,0
30642544062,4
30738642431,4
30699600637,63
30697503946,0
30699173854,0
30271014209,6
22516724725,4
30614735955,0
30667245722,3
30193026240,63
30428423758,5
22769487172,4
30586598702,5
30743824056,5
30427317303,63
30699612034,0
30699011793,0
30744206069,0
30597670264,5
30699640799,5
30444251221,63
30609244214,4
30745471937,63
30642713507,4
12755838436,22
15520750987,0
22836286216,5
30313476936,5
30531354075,63
30335456011,0
30331168755,117
30137476847,0
30378505836,5
18830844732,0
30709036310,5
22665761590,2
327683596,5
30551327217,63
30699552644,0
30749515977,3
30583412437,5
30599748124,63
30357620564,63
30525257109,5
30653544909,4
30726484859,15
30181323875,0
30727573201,0
22912252908,4
30715176093,3
30494570662,5
22555717558,5
30137484925,0
30606211590,63
30737960889,4
30137491654,0
30562525531,5
30651524497,0
7353841817,4
30037447185,3
30474438332,0
30745096684,5
30554619718,5
30157862017,5
30306002976,4
30586434697,3
30739629214,4
19505856,5
15517308143,5
22250644337,5
30745978395,63
30231799392,0
30749409086,0
30509619179,3
30738625424,4
30609550913,8
30363873066,63
22531841502,3
30137558844,4
30697626924,5
30694769667,63
30737919403,4
30271427823,6
30699890325,0
1076999843,0
22905394026,3
30401811069,4
4438854577,34
30718758689,4
30337394555,3
30712360049,0
7290585690,148
30571069164,5
30620475961,4
30631363668,0
585714466,63
30622135267,0
9964118234,5
30324946175,4
18644423628,5
30137477800,0
30655485400,4
30566383298,0
30276383588,4
30137543969,4
30165974958,5
30697455736,5
22886098615,3
21590455362,11
30736436212,63
30696547625,5
30529405935,2
30750378793,0
22596070641,92
882270242,20
30537598617,5
30662763151,63
30655273429,0
30644119322,4
30614797594,0
30584201171,5
30249768225,5
8105637584,3
959389199,5
22922378019,11
30533409351,11
11184767,5
30082091468,3
30352956107,63
14895281462,0
30744231658,0
30137480265,0
11083519702,63
30575351513,0
30537227370,5
30268657530,6
30623130200,63
9477585836,0
5668269971,4
13143754361,5
30708390790,5
30655558147,63
30717118803,63
30613535022,0
30740846716,63
22642971699,3
22572016690,63
22655928280,3
30266664175,6
30747591894,0
22785454198,4
30614830347,5
20538603338,0
30337946498,0
30137537850,4
30117398341,63
30709630720,5
30720520893,63
22816086488,2
30719915535,0
30699234603,0
30685334841,0
30635996735,5
22698780906,3
30728834341,0
30713157990,5
30719856560,0
30741230248,63
30738700465,4
30515250943,63
22550918654,0
30643119848,4
153158340,5
30335450369,0
30606171141,0
30635718993,5
30739791235,4
30725525579,63
20974994847,0
22504943993,0
30041412954,0
19114382974,4
30697427889,0
30739937394,4
30739173813,4
30691287805,63
22616280121,3
30456071560,63
30723376410,0
22667841332,3
5011564050,3
30456055488,3
30313999286,2
30027984531,4
30627409709,0
30617845903,63
30559992514,0
30665924392,5
30186903588,5
16116355778,6
30740029975,4
22520787981,0
30644467867,5
30313976628,11
22886173164,2
30699614457,0
8995486496,7
22299303340,17
30253516673,63
20653485301,3
30510625830,4
30279228933,5
30699152078,5
30592930618,6
30741967055,4
10921141556,4
9474855253,3
30635987749,63
30137471356,0
30331177016,117
30665746868,0
30137484005,0
30492637462,5
30697600854,0
30666002299,63
30693288243,0
30612710779,30
30307952866,5
30617472218,0
30270337291,6
17899541609,63
30033172053,0
30723362175,63
22777795686,3
30743053147,63
21376348571,3
12745894621,4
30699614998,5
30739387613,4
30109920523,3
30137543004,4
30661516954,63
30714378357,4
30242660270,3
30387790006,0
30509601925,3
30267729112,6
1242678490,15
30282658877,63
30707465635,0
30204578305,5
1285607493,3
30735907313,4
30737832110,4
30407266762,3
8839959715,5
30541797400,5
30699583830,63
964470310,3
22408995622,5
30323993668,4
10042376519,63
30733573773,4
17116501347,0
9452713542,15
30285708715,36
30539246722,23
30267564013,6
30706744876,63
14895281458,0
30666220920,0
30329786475,11
30313008476,0
30137537845,4
30698951002,0
22506238385,2
30561631558,0
30655642066,63
30740762345,63
22905324356,3
30698895637,0
30502736089,0
10171658179,0
30603293062,4
30662327916,5
30428644979,24
30313260243,63
8761721184,63
30698983701,0
30548874161,5
16419499823,63
30711586017,0
30710689543,63
30625921060,0
22608632972,120
30669018898,0
30635997760,63
12491236640,5
18486108152,5
22848126814,0
30573986905,0
96377151,5
30744624497,4
30662157821,63
853252347,3
30694101602,0
22457125901,0
30058348625,5
30550417586,4
30265928335,6
22540656773,3
30647525791,0
30272456403,6
18657093030,63
30267550536,6
30282667179,63
30687932142,0
14461320739,55
30669082820,0
30466297620,5
21998624487,0
9231483988,63
30699475230,0
30668197192,4
30744728100,4
30628515004,2
18840823157,5
30716423664,63
30611222010,0
30239865420,0
30549675916,4
6754071634,63
30575386195,63
30684747183,0
30266362437,6
30616217323,63
30562682964,11
30614871113,0
30749509009,4
30402646349,4
30210726235,5
30739449956,4
30037639204,3
30722957830,63
30584717069,0
30051758696,0
1812094786,5
30666886496,5
22903509209,3
30738752239,4
30604716703,63
30436826720,0
30641121003,63
30428568940,0
9584620233,2
30265625342,6
5467319714,63
