book,condition,price,JacketCondition,Book_Info_ID,publisher_ID
30731341707,good,$5.69 ,,739,410
30714634532,good,$1.10 ,,740,20
22020197117,very good,$4.00 ,,741,411
30722054778,good,$3.24 ,,742,1072
22727220399,very good,$3.95 ,,743,
30179160581,,$3.50 ,,744,412
30584466073,good,$4.00 ,,745,58
30415063986,very good,$9.95 ,,746,413
30507064040,,$11.50 ,,747,414
30443504726,fair,$6.49 ,,748,415
30456229492,very good,$5.50 ,,749,416
30628477366,good,$8.98 ,,750,20
30216667091,new,$28.90 ,,751,
30697579549,very good,$5.45 ,,752,417
7049342152,good,$20.00 ,,753,418
30748028157,good,$5.43 ,good,754,419
30737598825,good,$4.00 ,,755,420
30644182427,very good,$3.80 ,,756,1072
30716645061,very good,,good,757,421
30632090035,good,,,758,39
19554743349,new,$32.10 ,,759,422
30605374861,very good,$3.84 ,,760,79
18914649994,good,,,761,20
30697821225,very good,$3.69 ,,762,223
30739896116,good,$4.70 ,,763,104
30137473213,,$20.00 ,,764,20
544088755,very good,$20.00 ,,765,423
19058327481,fair,$4.97 ,,766,301
30034628224,fair,$5.99 ,,767,301
30661074755,,$9.42 ,,768,20
30697385590,good,$3.80 ,,769,1072
14782003164,very good,$15.80 ,,770,2
30737382765,good,$4.00 ,,771,
30690847647,very good,$4.19 ,,772,133
401064296,good,$4.50 ,,773,424
30576275144,,$60.94 ,,774,
30266645941,new,$39.62 ,,775,
30406242111,good,$6.45 ,,776,20
1020963208,,$5.00 ,,777,20
30270302005,new,$41.08 ,,778,
204909201,,$67.58 ,,779,425
30650027921,good,$5.99 ,,780,426
30696513007,new,$6.45 ,,781,
8689789262,good,$15.00 ,fair,782,
30305787945,good,$3.98 ,,783,274
30014215773,good,$6.49 ,,784,427
30205422814,good,$2.00 ,good,785,428
30300354284,good,$3.80 ,,786,16
30359715131,good,$19.95 ,,787,1072
30457662678,good,$4.19 ,,788,429
30730221953,fair,,,789,241
30688734352,good,$3.98 ,,790,430
30583574832,good,$4.00 ,,791,2
30266552600,new,$68.17 ,,792,
30697395354,very good,$4.34 ,,793,431
30172412570,good,$3.80 ,,794,69
30310726934,good,$2.99 ,,795,20
30137572140,,$20.00 ,,796,432
3982214550,good,$18.51 ,,797,433
65620710,,$12.50 ,,798,434
30223844943,very good,$4.00 ,,799,435
30650031662,very good,$4.98 ,,800,2
30210700862,good,$3.69 ,,801,436
30595274354,very good,$3.80 ,,802,437
30334965305,,$3.63 ,,803,
30644603954,,$21.00 ,,804,2
30699584829,very good,$23.51 ,,805,438
30729683991,good,$5.50 ,,806,306
81958212,,$30.00 ,,807,439
22392792244,good,$9.29 ,,808,440
30422098003,very good,$16.49 ,good,809,441
3608642811,very good,$5.00 ,,810,2
30267796990,new,$48.52 ,,811,
30598468844,good,$2.60 ,,812,2
22579404968,,$5.99 ,,813,442
30137472012,,$6.00 ,,814,60
1309179668,,$20.00 ,,815,443
30327092146,new,$8.13 ,,816,
30744579236,,$15.00 ,,817,444
807199071,,$11.43 ,,818,
30577516135,good,$3.80 ,,819,69
30697669973,good,$3.98 ,,820,445
758566061,,$21.00 ,,821,446
30210601584,new,$32.90 ,,822,
30707192131,good,$106.60 ,,823,447
30743776479,very good,$5.37 ,,824,448
7197157986,very good,$5.50 ,very good,825,449
30137465364,,$8.00 ,,826,380
30508753623,good,$14.95 ,,827,450
30137574958,,$7.00 ,,828,451
30303392962,good,$3.61 ,,829,445
3205896145,good,$1.00 ,,830,452
30137499062,,$11.00 ,,831,65
30137545936,,$22.00 ,,832,453
30613790640,good,$48.51 ,,833,454
30743805448,good,$4.76 ,,834,182
22620324936,,$4.49 ,,835,455
30623449786,good,$13.33 ,,836,456
30082118437,good,,,837,457
30139051885,very good,$3.69 ,,838,458
15187076054,good,$25.00 ,,839,459
22649162019,,$17.00 ,,840,20
72217938,,$13.50 ,,841,460
22851285250,very good,$22.50 ,good,842,461
5537434218,very good,$10.55 ,,843,462
30650044176,very good,$4.19 ,,844,3
20538601532,,$20.00 ,,845,463
30698084609,good,$3.98 ,,846,464
30738907487,good,$5.79 ,,847,465
30714210676,,$3.25 ,,848,2
30029726828,very good,$23.04 ,,849,466
30626980066,good,,,850,351
30624126421,good,$3.80 ,,851,169
30265297647,new,$42.86 ,,852,
30734750885,very good,,,853,20
5634516588,,$12.50 ,,854,467
10990527575,good,$11.00 ,,855,468
30005418875,,$22.00 ,,856,469
30583410323,good,$4.31 ,,857,145
1291114339,fair,$19.43 ,,858,470
4666573473,very good,$15.95 ,,859,471
30733118237,good,$8.29 ,,860,
22660349164,good,$8.46 ,,861,472
30163567950,good,$12.97 ,,862,473
30662106251,good,$7.96 ,,863,117
30137474197,,$3.50 ,,864,20
30436898962,good,$1.00 ,,865,
30722962571,fair,$5.99 ,,866,1072
30239167897,good,$10.00 ,,867,132
30335456922,,$3.75 ,,868,474
30660759432,good,$3.86 ,,869,475
30740018960,very good,$4.98 ,,870,476
30210901893,very good,$4.52 ,,871,466
30708994987,good,$5.50 ,,872,306
30664240926,good,$4.44 ,,873,477
30699282992,good,$3.98 ,,874,478
22381663271,new,$9.93 ,,875,479
8451604478,new,$10.00 ,new,876,480
12419968416,very good,$14.00 ,very good,877,481
22596630447,new,$24.00 ,,878,482
5467347098,fair,$4.99 ,,879,483
21848684869,,$4.00 ,,880,484
30255420066,good,$4.99 ,,881,9
30741152302,good,$5.99 ,,882,485
30323616542,new,$26.77 ,,883,
30662306246,fair,$5.45 ,,884,20
19574871268,good,$4.19 ,,885,486
13975773140,,$16.00 ,very good,886,87
21839895179,,$15.00 ,,887,487
30398768741,,$1.98 ,,888,488
5709075621,,$20.00 ,,889,333
30721282214,good,$3.94 ,,890,182
30697799943,good,$3.51 ,,891,276
30738657319,very good,$4.70 ,,892,98
30496214371,good,$5.99 ,,893,489
30718099993,good,$3.60 ,,894,274
30080487732,good,$5.92 ,,895,262
30137480266,,$5.00 ,,896,2
30419256332,very good,,,897,2
30592234846,fair,$14.99 ,,898,490
2954452664,good,$18.14 ,,899,491
30719433924,very good,,,900,492
30434770218,good,$4.19 ,,901,493
30137592729,,$40.00 ,,902,494
21578257415,very good,$1.00 ,,903,495
22899601986,good,$10.99 ,,904,1072
30739859784,good,$6.27 ,,905,39
30694826649,good,$5.95 ,,906,496
30718202130,good,,,907,109
30103571077,good,,,908,39
30584464273,very good,$4.00 ,,909,151
30705401355,,$19.35 ,,910,
30748664923,good,$2.00 ,,911,497
30577421289,good,$7.99 ,,912,498
30739479439,very good,$4.70 ,,913,
30663607141,good,$2.95 ,,914,104
30303788662,,$25.00 ,,915,499
30716886268,,$13.00 ,,916,37
22812581449,new,$9.23 ,,917,500
1189031272,very good,$20.00 ,,918,
30739189760,good,$4.38 ,,919,144
1308467866,,$25.00 ,,920,501
30621263646,good,$3.80 ,,921,246
30669019502,good,$1.50 ,,922,74
30663651446,good,$4.19 ,,923,74
22414932200,fair,$1.00 ,,924,384
30266989674,new,$52.70 ,,925,
30667005728,good,,,926,70
30665046726,very good,$5.99 ,,927,324
1308458766,,$20.51 ,,928,502
30210811471,very good,$4.52 ,,929,466
30729075563,,$28.40 ,,930,503
30326194729,new,$22.22 ,,931,
30326985537,poor,$1.00 ,,932,
30117074783,good,$1.88 ,,933,
30048438698,good,$9.91 ,,934,151
30599596234,good,$8.24 ,,935,504
14332901695,very good,$8.00 ,,936,505
30748468633,good,$5.67 ,,937,24
30588992322,good,$4.11 ,,938,20
30137481197,,$7.00 ,,939,65
30732531530,good,$5.40 ,,940,246
30333858914,good,$13.43 ,,941,506
22299303248,very good,$10.00 ,,942,134
16611516310,good,$5.23 ,,943,507
30737329914,very good,$4.00 ,,944,508
30707495609,fair,$8.48 ,,945,4
30733198758,very good,$5.85 ,,946,
30697795338,good,$3.51 ,,947,509
30137474194,,$6.00 ,,948,20
30606266938,good,$2.79 ,,949,182
30559377298,good,,,950,510
30279254168,new,$15.31 ,,951,
30737561394,good,$4.00 ,,952,511
30702694325,good,$3.00 ,,953,512
30705676271,good,$5.99 ,,954,513
21348881529,very good,$6.49 ,,955,276
22877828723,,$20.00 ,,956,514
30434580952,good,$22.50 ,,957,515
12606323899,good,$1.00 ,,958,293
30575377469,very good,$3.98 ,,959,516
30425046635,new,$10.31 ,,960,
2992155501,good,$2.00 ,,961,517
22520788031,good,$14.00 ,,962,518
14913038423,very good,$9.59 ,,963,2
30537995294,good,$3.00 ,,964,2
2826479,very good,$6.00 ,,965,519
30301890227,,,,966,520
30647105673,new,$9.06 ,,967,
30686914541,good,$4.32 ,,968,521
30628547573,new,$41.30 ,,969,522
30625159988,very good,$20.00 ,,970,185
30310713855,fair,$2.99 ,,971,20
30702935616,good,$5.87 ,,972,223
30219171266,,$239.70 ,,973,523
912915344,good,$18.00 ,,974,2
30080039525,very good,$20.00 ,very good,975,96
30313195870,fair,$10.98 ,,976,524
30665862953,fair,$30.46 ,,977,55
30738493108,good,$4.70 ,,978,
30732941584,very good,$4.82 ,,979,485
30590031362,good,$19.00 ,fair,980,525
14781989509,fair,$20.40 ,,981,526
30699290334,good,$14.35 ,,982,2
30742721254,very good,$3.61 ,,983,1072
30258273083,good,$6.64 ,,984,2
10141179516,good,$4.95 ,,985,527
30436824880,good,$10.00 ,,986,528
22594340305,good,,,987,20
30137470433,,$5.00 ,,988,2
30575323379,very good,$5.46 ,,989,529
11800510178,new,,,990,530
30710660721,good,$5.00 ,,991,172
22610147009,good,$8.99 ,,992,531
30595939810,good,$6.00 ,good,993,1072
30430211662,,$6.03 ,,994,
20543218067,very good,$7.50 ,,995,532
30631467632,new,$13.56 ,,996,261
30726243328,good,$3.61 ,,997,1072
30737525333,good,$4.00 ,,998,
119929444,,$9.17 ,,999,533
30665833368,good,$20.00 ,good,1000,534
16930900445,,$1.99 ,,1001,151
30708949552,very good,$7.63 ,,1002,535
30748023673,very good,$5.99 ,,1003,536
30745957188,very good,$5.10 ,,1004,274
30660923527,good,$6.28 ,,1005,537
22575766170,,$5.25 ,,1006,538
1058066057,very good,$6.36 ,,1007,539
30306579912,good,$3.98 ,,1008,2
30738347373,good,$4.82 ,,1009,540
30643297497,good,$4.19 ,,1010,79
1031685420,,$12.10 ,,1011,1072
30738248497,very good,$15.32 ,,1012,
30367514525,good,$9.73 ,,1013,541
918921099,,$8.47 ,,1014,542
30538818571,good,$1.00 ,,1015,
30657037242,very good,$7.48 ,,1016,1072
30737245358,good,$4.00 ,,1017,144
30082148548,good,$6.30 ,,1018,2
30699604781,very good,$3.98 ,,1019,543
30706933760,very good,$8.54 ,,1020,544
65853181,,$6.00 ,,1021,20
1978280450,good,$4.50 ,,1022,2
30708708616,,$14.43 ,,1023,
30733344749,very good,$4.00 ,,1024,545
275352520,,$6.39 ,,1025,546
30692362401,good,$3.65 ,,1026,79
1046762509,good,$3.50 ,,1027,2
19593306436,,$3.75 ,,1028,547
30718682962,good,$2.59 ,,1029,548
30556399073,,$6.00 ,,1030,20
30523186646,good,$4.69 ,,1031,79
30734217513,good,$3.98 ,,1032,549
30012305301,good,$4.19 ,,1033,2
30743257139,good,$17.00 ,,1034,550
30746033606,new,$15.09 ,,1035,
30137491647,,$18.00 ,,1036,137
30266523672,new,$44.97 ,,1037,
30191207695,good,$6.49 ,,1038,551
720184571,very good,$35.00 ,,1039,231
30683695026,,$22.19 ,,1040,
30266563989,new,$36.63 ,,1041,
22523931843,,$20.51 ,,1042,552
30137461622,,$11.00 ,,1043,553
30698067646,very good,$3.98 ,,1044,554
30514017249,,$106.60 ,,1045,555
30424441940,very good,$7.25 ,,1046,556
30332224873,good,$3.80 ,,1047,557
30617865091,good,$4.48 ,,1048,25
30692770710,,$5.00 ,,1049,558
837170227,good,$75.00 ,good,1050,559
30630537430,new,$9.69 ,,1051,2
30603312370,,$1.03 ,,1052,560
6929475639,good,$25.00 ,very good,1053,208
30738824911,good,$5.24 ,,1054,39
30313259468,good,$20.00 ,,1055,561
30621579656,new,$22.36 ,,1056,562
18273784288,new,$38.26 ,,1057,
30422007325,very good,$5.50 ,,1058,563
1971730398,,$1.00 ,,1059,564
30698782892,good,$8.31 ,,1060,101
30259412450,,$4.95 ,,1061,2
30733069823,good,$4.49 ,,1062,
18217724726,very good,$1.00 ,,1063,565
10390215385,good,$99.99 ,,1064,566
21662450135,,$14.95 ,,1065,567
22890297791,good,$4.19 ,,1066,568
30642614296,good,$5.99 ,,1067,448
30692377212,very good,$6.48 ,,1068,569
22505124632,good,$4.48 ,,1069,151
30696156597,new,$51.42 ,,1070,175
22408988278,good,$4.00 ,,1071,570
30699868421,good,$3.51 ,,1072,360
30429723787,fair,$7.27 ,,1073,571
22582318092,,$7.50 ,,1074,572
27059037,,$21.00 ,,1075,573
30719364395,fair,$12.16 ,,1076,574
30175024279,,$3.00 ,,1077,575
2795338710,new,$9.00 ,,1078,20
30699045077,good,$4.19 ,,1079,42
18369566244,fair,$25.00 ,,1080,576
30220057175,good,$13.26 ,,1081,577
30032906202,good,$7.23 ,,1082,39
10253443391,,$16.34 ,,1083,2
30543697288,good,,,1084,20
30667085532,very good,$3.61 ,,1085,578
22505003481,very good,$4.48 ,,1086,410
30627143714,new,$28.03 ,,1087,199
30711961716,very good,$20.00 ,,1088,579
30179502854,very good,$7.00 ,,1089,580
30365542322,very good,$4.47 ,,1090,581
30735331325,fair,$6.05 ,,1091,20
381789268,,$24.00 ,,1092,582
30505774641,very good,$3.97 ,,1093,583
30644571045,very good,$15.00 ,,1094,584
30299235127,very good,$3.51 ,,1095,585
30405755303,good,$9.16 ,,1096,20
21419752,,$15.00 ,,1097,249
16201619952,very good,$12.00 ,,1098,586
30605055028,good,$2.99 ,,1099,329
30349208601,good,$4.75 ,,1100,4
5334849969,good,$7.95 ,,1101,20
586706972,,$33.27 ,,1102,587
30617831644,good,$6.96 ,,1103,588
30641300922,very good,$3.51 ,,1104,10
30521947856,good,$7.00 ,,1105,589
758139714,good,$4.00 ,,1106,590
30384218741,very good,$4.00 ,,1107,
898001281,,$10.00 ,,1108,591
30621936480,,$32.50 ,,1109,
17475986893,,$20.56 ,,1110,592
15525845142,,$23.59 ,,1111,593
8644770135,,$12.50 ,,1112,594
30656874668,very good,$4.19 ,,1113,595
30697790977,good,$3.69 ,,1114,596
22877616178,,$150.00 ,,1115,597
30733180192,very good,$4.98 ,,1116,35
30238555834,good,$6.75 ,,1117,132
303692372,,$4.00 ,,1118,598
30538101288,fair,$1.00 ,,1119,20
30740199431,new,$4.00 ,,1120,599
30662763775,very good,$3.80 ,,1121,600
22531841507,good,$1.00 ,,1122,9
30706474914,fair,$1.36 ,,1123,
362354844,,$8.25 ,,1124,2
30149718025,good,$3.81 ,,1125,2
30737635312,very good,$4.00 ,,1126,
30429270948,,$6.50 ,,1127,1072
30255639397,good,$3.00 ,,1128,20
30303597004,good,$11.38 ,,1129,601
22844627983,,$2.00 ,,1130,20
30454911106,very good,$5.47 ,,1131,602
30733393192,good,$4.94 ,,1132,39
30568676125,good,$9.76 ,,1133,153
10236871331,,$8.00 ,,1134,603
30264905720,new,$46.75 ,,1135,
30249696297,,$20.00 ,,1136,544
22925602126,,$8.00 ,,1137,20
30116002775,good,$12.99 ,good,1138,604
30582848774,very good,$11.44 ,,1139,1072
30080476038,very good,$11.95 ,,1140,249
30614250089,,$7.25 ,,1141,407
30520520867,good,$11.08 ,,1142,605
30745836844,,$15.00 ,,1143,606
30615967183,very good,$2.65 ,,1144,20
17507276019,new,$18.64 ,,1145,
30740419510,good,$10.00 ,,1146,2
30685044905,very good,$3.98 ,,1147,607
30722595391,good,$3.00 ,,1148,231
30699080730,very good,$4.19 ,,1149,1072
30609768171,,$3.75 ,,1150,334
30253520540,poor,$2.00 ,,1151,
22844627890,,$2.00 ,,1152,20
30575684620,new,$6.98 ,,1153,129
30741989918,fair,$5.99 ,,1154,104
30699300574,very good,$3.98 ,,1155,1072
30747254267,good,$5.99 ,,1156,124
30699080560,good,$4.19 ,,1157,608
2713065618,very good,$6.00 ,fair,1158,436
219907698,good,$25.00 ,very good,1159,609
22817138505,good,$14.99 ,,1160,610
30594237582,very good,$5.00 ,,1161,2
30324835559,new,$9.17 ,,1162,
30620683091,good,$2.74 ,,1163,182
30137602972,,$7.00 ,,1164,611
9405403007,very good,$19.91 ,,1165,612
30109149713,fair,$20.00 ,,1166,613
30577418637,very good,$5.63 ,,1167,162
30647249176,poor,$9.03 ,,1168,614
30551329039,good,$2.99 ,,1169,2
20572902642,very good,$20.00 ,good,1170,21
30118845605,good,$29.38 ,,1171,615
30739756250,very good,$4.00 ,,1172,616
30748178759,very good,$5.40 ,,1173,617
30742101855,fair,$4.18 ,,1174,241
30405504481,good,$10.94 ,,1175,117
30053817990,,$25.00 ,,1176,325
20673321153,new,$7.95 ,,1177,618
30746115884,new,$10.40 ,,1178,
30536870648,new,$6.41 ,,1179,
30367168499,fair,,,1180,39
18572144197,,$25.00 ,,1181,619
30753139562,very good,$4.47 ,,1182,1072
1368030828,,$15.00 ,,1183,620
30563331262,good,$4.19 ,,1184,94
30271232517,new,$39.31 ,,1185,
30617505148,new,$7.80 ,,1186,621
30602369998,,$24.19 ,,1187,622
30699267039,good,$4.51 ,,1188,20
3828386155,very good,$6.50 ,,1189,623
30738609545,good,$4.00 ,,1190,
18075627086,fair,$9.00 ,,1191,
22920888415,good,$25.00 ,very good,1192,624
14461313120,,$5.27 ,,1193,252
1270420421,very good,$5.00 ,,1194,625
8942623395,good,$20.00 ,,1195,1072
9742411646,,$6.00 ,,1196,626
30733533960,good,$4.98 ,,1197,627
30272466981,new,$39.62 ,,1198,
609409907,good,$12.33 ,good,1199,628
30404064304,good,$21.50 ,very good,1200,21
30663797167,,$35.00 ,,1201,629
16588001628,very good,$9.99 ,,1202,544
30137479617,,$4.00 ,,1203,60
22540662528,good,$7.46 ,,1204,4
30571379234,,,,1205,4
30666176752,fair,,,1206,1072
30665131907,fair,$5.99 ,,1207,630
30611167775,new,$16.33 ,,1208,631
1039445753,very good,$10.00 ,,1209,632
30711729066,good,,,1210,343
30694786234,good,$2.98 ,,1211,2
30412935345,,$6.00 ,,1212,633
30601110970,good,$20.00 ,,1213,20
30525229390,good,$12.98 ,,1214,634
5428788399,,$2.50 ,,1215,20
30704210286,very good,$3.93 ,,1216,68
1207397416,good,$4.67 ,,1217,635
22819962348,,$16.99 ,,1218,115
30041453422,new,$32.61 ,,1219,229
30487834402,,$17.00 ,,1220,636
30744570455,good,$4.00 ,,1221,637
17515521501,new,$8.83 ,,1222,
30693672779,very good,$4.69 ,,1223,182
152665796,good,$30.00 ,,1224,2
22408985163,good,$4.00 ,,1225,141
17922142412,,$6.64 ,,1226,
19972923403,,$8.00 ,,1227,20
98716627,,$6.00 ,,1228,2
30210928493,very good,$3.98 ,,1229,638
10042376522,fair,$3.99 ,,1230,639
12481311843,,$4.50 ,,1231,640
30358520547,new,$10.72 ,,1232,500
30278901984,new,$11.69 ,,1233,
30137483087,,$5.00 ,,1234,641
30137467240,,$23.00 ,,1235,
30548120455,fair,$5.99 ,,1236,489
30663429107,new,$128.40 ,,1237,158
30697853025,very good,$3.98 ,,1238,642
30290118605,good,$4.46 ,,1239,643
30744317539,good,$4.70 ,,1240,644
30615832236,good,$3.00 ,,1241,10
30345446183,very good,$5.21 ,,1242,377
30288842132,,$18.00 ,,1243,1072
30536903962,new,$6.41 ,,1244,
30736427041,very good,$4.04 ,,1245,249
641902420,,$4.50 ,,1246,645
30381126611,,$12.00 ,,1247,325
30573039059,good,$5.00 ,,1248,646
30697861109,good,$3.51 ,,1249,56
18518594470,,$13.00 ,,1250,185
17834158761,,$4.00 ,,1251,647
2780155689,good,$16.00 ,,1252,648
30354638602,very good,$3.90 ,,1253,
30166317999,,$12.10 ,,1254,
30649338159,,$10.60 ,,1255,649
22256856990,good,$6.49 ,,1256,1072
880572285,good,$120.67 ,,1257,650
30025550703,new,$5.89 ,,1258,
30722939150,very good,$5.06 ,,1259,249
30132927534,good,$3.75 ,,1260,20
21053898505,good,$3.25 ,,1261,651
30237339011,very good,$3.61 ,,1262,169
30619264087,good,$4.19 ,,1263,652
30470510220,very good,$3.80 ,,1264,458
14781988251,,$21.80 ,,1265,653
30496814437,very good,$6.93 ,,1266,654
30660746851,good,$3.80 ,,1267,655
30628688820,new,$43.31 ,,1268,656
9177465481,fair,$6.00 ,,1269,657
22867333687,good,$1.75 ,,1270,246
792263735,,$5.00 ,,1271,658
13911965627,,$2.41 ,,1272,659
12613821190,good,$1.00 ,,1273,20
30692887045,good,$2.89 ,,1274,241
30743842382,good,$4.91 ,,1275,169
22408991012,very good,$4.00 ,,1276,660
30738616102,good,,,1277,35
30750813660,fair,$5.79 ,,1278,661
832410435,very good,$6.50 ,,1279,662
12059030439,fair,$2.99 ,,1280,2
30718111523,good,$7.46 ,,1281,151
30637008458,good,$9.98 ,,1282,2
22896984656,,$1.00 ,,1283,663
30283016423,new,$10.79 ,,1284,
30230418521,new,$9.06 ,,1285,185
1174609542,,$25.00 ,,1286,337
30614228548,very good,$4.19 ,,1287,664
30411497940,,$4.25 ,,1288,575
197729822,,$29.95 ,,1289,193
22629703149,very good,$6.49 ,,1290,665
30533825586,new,$103.83 ,,1291,
30553181776,,$2.30 ,,1292,666
30584870242,,$24.38 ,,1293,
30471017317,,$3.99 ,,1294,1072
30137527023,,$34.00 ,,1295,432
1329938319,,$10.00 ,,1296,138
30247852244,very good,$5.68 ,,1297,246
30587976048,,$34.59 ,,1298,
30234311335,very good,$6.98 ,,1299,41
30556625638,fair,$8.44 ,,1300,667
30743846080,good,$4.19 ,,1301,146
30606964444,good,$3.00 ,,1302,20
30456996157,good,$6.98 ,,1303,668
30425835720,good,$25.00 ,,1304,669
22845474495,fair,$6.28 ,,1305,537
30080065810,good,$6.97 ,,1306,670
30697849688,very good,$3.98 ,,1307,671
30732922681,very good,,,1308,672
30553012691,very good,$7.00 ,,1309,673
30343295167,,$659.61 ,,1310,674
30699166666,very good,$6.69 ,,1311,642
30587556695,new,$12.52 ,,1312,
12582942135,fair,$1.00 ,,1313,293
30715383922,good,$3.98 ,,1314,675
987184342,very good,$7.50 ,,1315,1072
1083466282,fair,$1.00 ,,1316,676
30737771175,good,$4.00 ,,1317,677
19342717713,,$24.50 ,,1318,678
30725369374,very good,$1.00 ,,1319,
30621255723,good,$3.98 ,,1320,25
30342544214,,$3.50 ,,1321,20
30271155128,new,$41.39 ,,1322,
30234056309,good,$5.02 ,,1323,20
30740769467,very good,$4.22 ,,1324,68
9061568763,good,$266.51 ,,1325,679
22516161984,good,$1.00 ,,1326,
30723750082,,$4.83 ,,1327,680
16239547366,very good,$4.95 ,,1328,681
12220754484,good,$3.50 ,,1329,682
30711924640,good,$3.98 ,,1330,68
30694503032,very good,$5.51 ,,1331,683
30450498742,,$23.20 ,,1332,684
30740770834,very good,$3.69 ,,1333,25
30711982418,good,$6.47 ,,1334,324
30740677926,fair,$4.18 ,,1335,241
30737369099,very good,$4.70 ,,1336,685
22854045635,very good,$15.00 ,,1337,686
30657359046,good,$3.51 ,,1338,231
30688805911,good,$3.95 ,,1339,3
30120580011,,$3.75 ,,1340,687
5642072649,,$3.99 ,,1341,483
30748223212,,$3.00 ,,1342,306
30430422077,fair,$24.88 ,,1343,1072
30748470616,good,$4.92 ,,1344,1072
2845020492,very good,$4.00 ,,1345,688
30220750658,,$7.00 ,,1346,205
30464063991,new,$24.88 ,,1347,
30557212002,very good,$5.00 ,,1348,66
30711835943,,,,1349,689
30575196945,very good,$3.80 ,,1350,690
30310716799,good,$3.50 ,,1351,2
30616208200,very good,$11.98 ,,1352,667
30734078769,good,$12.80 ,,1353,691
30723874912,new,$5.55 ,,1354,
22607281731,good,,,1355,618
30740761903,good,,,1356,182
1425230416,good,$6.23 ,,1357,692
30547846221,very good,$15.00 ,very good,1358,185
15188396493,very good,$12.47 ,,1359,693
30623910462,good,$7.18 ,,1360,694
226751730,,$8.00 ,,1361,695
30327159411,good,$5.99 ,,1362,37
9695135519,,$6.00 ,,1363,696
30739024316,good,$4.00 ,,1364,511
30310719623,fair,$2.99 ,,1365,20
30494040732,good,$5.31 ,,1366,697
30137546438,,$6.00 ,,1367,611
30310717455,fair,$3.50 ,,1368,2
30602596700,good,$3.50 ,,1369,2
